Survey,State,State Survey Type,Survey Date,Received Date,Sanction,PoC Due Date,PoC Submit Date,Appeal Due Date,Appeal Submit Date,Comments
d8babd9b-3f58-49de-add0-ffe0efd69295,CO,CO - External Reported Incident - Complaint Investigation,3/12/2020,4/1/2020,,,,,,Survey ID 5XYV11
f7212b0c-953f-4637-82e3-5a956e47f250,CO,CO - External Reported Incident - Complaint Investigation,3/12/2020,4/21/2020,,,,,,Survey ID U613711
bbf96ec9-f973-48aa-9b63-35fc6068c55c,CO,CO - External Reported Incident - Complaint Investigation,3/12/2020,4/22/2020,,,,,,Survey ID 7PM911
f7809f9c-da0e-43dc-81ba-997128bf9c35,CO,CO - External Reported Incident - Complaint Investigation,3/12/2020,3/31/2020,,,,,,Survey ID NTOX11
7afbaa61-8801-48b8-baaa-89dc4aa33428,CO,CO - External Reported Incident - Complaint Investigation,3/12/2020,3/31/2020,,,,,,Survey ID 7DU311
7c3fb228-6d8d-4f10-b90e-bc5936f87cec,CO,CO - External Reported Incident - Complaint Investigation,3/12/2020,4/21/2020,,,,,,Survey ID AKF511
022c4ddc-2921-4044-9583-f1e77fd67b9d,CO,CO - ICF-Abbrev|Focused - Recertification - ICF,3/13/2020,3/20/2020,,,,,,UULH11
66d51047-a460-42c6-b74e-d31cee7eb7e6,CO,CO - External Reported Incident - Complaint Investigation,3/18/2020,4/21/2020,,,,,,Survey ID 4QHP11
9a53f5cd-23b0-462a-8e75-3fac4387c2c4,CO,CO - ICF-Revisit - Revisit - ICF,4/15/2020,4/17/2020,,,,,,Survey ID 9C1J12
5adba065-eb90-4678-80bf-bf9d1aab18b8,CO,CO - ICF-Revisit - Revisit - ICF,4/15/2020,4/17/2020,,,,,,Survey ID UULH12
eb4fed24-d965-4cb7-9b0f-bbc89230b545,CO,CO - Infection Control - CO - Infection Control,4/29/2020,5/1/2020,,,,,,Survey ID V55B11
f92f50ee-c92a-40ed-a942-e41f8902fe7f,CO,CO - Infection Control - CO - Infection Control,4/29/2020,5/1/2020,,,,,,Survey ID 12M211
575f58f0-4c9f-4e68-b967-50facd87ec4f,CO,CO - Infection Control - CO - Infection Control,4/29/2020,5/5/2020,,,,,,Survey ID OVEE11
e636fa6f-f04f-455b-8c78-ba3afd7b41ae,CO,CO - Infection Control - CO - Infection Control,4/29/2020,5/5/2020,,,,,,Survey ID DEW311
d91a373b-0cbd-4178-a52a-243e119a9261,CO,CO - Infection Control - CO - Infection Control,4/29/2020,5/5/2020,,,,,,Survey ID 834U11
1ca2542f-a87c-4f03-a9ad-c55f72d4c3fd,CA,CA - ICF-Abbrev|Focused - ICF - Abbreviated|Self-Reported Survey,8/11/2020,8/25/2020,,,,,,FRI #700357
9514a81a-b402-42d9-ac0c-4ad37fd71b73,CO,CO - Infection Control - CO - Infection Control,4/29/2020,5/5/2020,,,,,,Survey ID 76YL11
bb312477-fb8e-4d28-b872-e6dd8c556933,CA,CA - ICF-Abbrev|Focused - ICF - Abbreviated|Self-Reported Survey,5/15/2020,8/25/2020,,,,,,FRI# 687694
f1fa7bfd-51a2-4be7-899c-80a85dc5cdcc,CO,CO - Infection Control - CO - Infection Control,4/29/2020,5/1/2020,,,,,,Survey ID YVDY11
af5482da-ba24-443e-aae6-0983e3dfd27e,CO,CO - Infection Control - CO - Infection Control,4/29/2020,5/1/2020,,,,,,Survey ID 2PWU11
ef3a4f64-f557-4a84-849d-99c8325fef1d,CO,CO - Infection Control - CO - Infection Control,4/29/2020,5/5/2020,,,,,,Survey ID G9Y111
a019e3b8-a11e-4cef-926e-54aa9ef664cd,CO,CO - Infection Control - CO - Infection Control,4/29/2020,5/5/2020,,,,,,Survey ID OB5J11
5944cb16-3312-44f2-b038-16f82b79154b,CO,CO - Infection Control - CO - Infection Control,4/30/2020,5/1/2020,,,,,,Survey ID P5YZ11
c2fd73ea-567c-4a66-8aa1-1aae12f1ffc7,CO,CO - Infection Control - CO - Infection Control,4/30/2020,5/1/2020,,,,,,Survey ID XWB311
f50673c9-0647-4068-8480-8921aa5e3339,CO,CO - HCBS - Revisit - Waiver,5/12/2020,5/12/2020,,,,,,Survey ID RE2W12
d8b25eab-c42c-49da-b4c3-a699a66d6799,CO,CO - HCBS - Revisit - Waiver,5/12/2020,5/12/2020,,,,,,Survey ID ZMEL12
12e3fbc8-9473-47a3-ad75-417ba1affb8e,CO,CO - HCBS - Revisit - Waiver,5/28/2020,5/29/2020,,,,,,"Event ID RJG512, follow up from RJG511"
ef87e60a-f4b1-4bba-832e-4e524e1cbc44,CO,CO - HCBS - Revisit - Waiver,5/28/2020,5/29/2020,,,,,,"Event ID VZQS12, follow up from VZQS11"
30f86e43-4847-40e8-bf83-0b86326f0c6e,CO,CO - ICF-Revisit - Revisit - ICF,6/8/2020,6/10/2020,,,,,,Survey ID 7PM912
e15dcc27-4168-4289-b6b6-30c6a3225acf,CO,CO - ICF-Revisit - Revisit - ICF,6/8/2020,6/10/2020,,,,,,Survey ID U6B712
2fb252f0-08a0-40e3-927b-f168506fb692,MN,MN - External Reported Incident - Complaint Investigation,4/1/2020,,,,,,,
d756720c-b4fe-4d47-b24e-245f3dfb834c,OR,OR - Self Reported Investigation - Licensing Survey,5/21/2020,,,,,,,5 Person License 
b54ac11e-edf5-43d2-ba81-3b85e1676750,OR,OR - Self Reported Investigation - Licensing Survey,5/15/2020,,,,,,,Perfect Survey
b1b39c9f-25d5-4ff2-9866-e1cc929f404f,OR,OR - Self Reported Investigation - Licensing Survey,6/5/2020,,,,,,,
8ea7a6cd-6102-427e-a22b-9c7b2adf6b0d,OR,OR - Self Reported Investigation - Licensing Survey,6/8/2020,,,,,,,
eeced2df-879b-4c6d-af29-845212a40a11,OR,OR - Self Reported Investigation - Licensing Survey,2/4/2020,,,,,,,
c850ebfe-669d-4f4c-ae58-1e356b2a7b7a,OR,OR - Self Reported Investigation - Licensing Survey,5/18/2020,,,,,,,
839416b6-c051-45ca-a718-5e016e43d535,CA,CA - ICF-Abbrev|Focused - ICF - Abbreviated|Self-Reported Survey,7/31/2020,8/24/2020,,,,,,COVID-19
d412a067-97eb-4ede-8be6-3a8920438e04,OR,OR - Self Reported Investigation - Licensing Survey,5/22/2020,,,,,,,
b7a12562-4b61-4643-9951-c4f85fd14ecf,OR,OR - Self Reported Investigation - Licensing Revisit Survey,10/10/2019,,,,,,,
047452e3-2d78-4101-adf9-8b84416e27b8,OR,OR - Self Reported Investigation - Licensing Survey,11/12/2019,,,,,,,
1ea8625c-60cc-4479-9551-81e697495d64,OR,OR - Self Reported Investigation - Licensing Survey,10/30/2019,,,,,,,
a648e985-9a6d-4f1b-b821-54bcc6dc8c44,OR,OR - Self Reported Investigation - Licensing Revisit Survey,10/10/2019,,,,,,,
dbc59639-bcca-4922-91c4-b4fa422ef429,OR,OR - Self Reported Investigation - Licensing Survey,10/30/2019,,,,,,,
ba5d3ed1-3156-40c3-9475-3864ef10f546,OR,OR - Self Reported Investigation - Licensing Survey,11/19/2019,,,,,,,
b7686275-337d-4a73-aa70-7f6108fc9a77,WA,WA - Self Reported Investigation - RCS - Licensing Survey,2/24/2020,,,,,,,
c5a8f5e5-9310-4f15-bedf-8f887b6435b0,WA,WA - External Reported Incident - Complaint Investigation,5/28/2020,,,,,,,
1f31f6bb-7684-4f6e-8a63-d11e5bf3f18d,WA,WA - Self Reported Investigation - RCS - Revisit,11/9/2019,,,,,,,
264781df-c28c-408d-bc10-91d510307240,OR,OR - Self Reported Investigation - Licensing Survey,6/16/2020,,,,,,,
f4f55f0d-d36c-412a-9669-fd9260af1028,WA,WA - Self Reported Investigation - RCS - Revisit,1/28/2020,,,,,,,
75880d01-19a9-4d89-87dc-45745e586be9,WA,WA - External Reported Incident - Complaint Investigation,11/12/2019,,,,,,,
362274c7-5460-444f-970c-4b48e808a8ac,WA,WA - Self Reported Investigation - RCS - Full Agency Certification,9/25/2019,,,,,,,
d57aaecd-4c52-4154-b6a5-e9d4f8289d13,KS,KS - Life Safety|Fire - Fire Insp.,8/26/2020,8/26/2020,,,,,,G1 and G2 surveys sent in the same document from the fire marshal
cfb3d449-45a5-41c6-b274-9308faaade44,KS,KS - Life Safety|Fire - Fire Insp.,8/26/2020,8/26/2020,,,,,,G1 and G2 findings combined in one document by the fire marshal
c1cc3215-ab5b-445f-8636-24827ebaeb74,TX,TX - Life Safety|Fire - ICF - Life Safety Survey,8/13/2020,8/26/2020,,,,,,
9a9e767e-b55b-4ff4-b754-9be29e9f1302,NJ,NJ - External Reported Incident - Unannounced Survey,8/26/2020,,,,,,,
65b4a470-8311-441b-9337-d408547c2234,KS,KS - Life Safety|Fire - Fire Insp.,8/26/2020,8/26/2020,,,,,,O1 and O2 POC acceptance combined by fire marshal
3c8e79bf-a903-4ded-90b8-0f88cebad48b,KS,KS - Life Safety|Fire - Fire Insp.,8/26/2020,8/26/2020,,,,,,O1 and O2 POC acceptance combined by fire marshal
4ff45c2c-8926-4f21-bdbe-0f25f43cc99d,CA,CA - ICF-Abbrev|Focused - ICF - Abbreviated|Self-Reported Survey,8/5/2020,8/27/2020,,,,,,FRI# 698015
8abc968e-afd7-4f7f-b801-cc42de5dafc4,CA,CA - ICF-Abbrev|Focused - ICF - Abbreviated|Self-Reported Survey,5/15/2020,8/25/2020,,,,,,FRI# 687694
6135e5aa-8b44-43c0-b13f-1d340d4f7f05,CO,CO - ICF-Revisit - Revisit - ICF,6/8/2020,6/10/2020,,,,,,Survey ID AKF512
4557ab1e-bf68-4a56-8e4f-bdc179dc3384,CO,CO - ICF-Revisit - Revisit - ICF,6/8/2020,6/10/2020,,,,,,Survey ID 4QHP12
54479b81-9e16-49bb-bbf6-8be853293a00,CO,CO - ICF-Revisit - Revisit - ICF,7/24/2020,8/7/2020,,,,,,document revisit
695f383b-79e4-48c0-8a90-335e020fa134,CO,CO - ICF-Revisit - Revisit - ICF,7/24/2020,8/1/2020,,,,,,UULH22
b0f58b84-8af8-424e-93f6-316295dc9e5c,TX,TX - Self Reported Investigation - Waiver - Residential Survey,8/28/2020,9/4/2020,,,,,,
d15f30e0-86fc-4430-98c2-3105407c0c4e,CA,CA - ICF-Abbrev|Focused - ICF - Abbreviated|Self-Reported Survey,8/11/2020,8/25/2020,Conditional Licensing,,,,,FRI# 695829
5d66d55a-e001-4c13-af73-3da2218ae4e3,CA,CA - ICF-Abbrev|Focused - ICF - Abbreviated|Self-Reported Survey,8/26/2020,9/4/2020,,,,,,FRI# 697031
90db6a4b-76df-4b8b-a28c-504717278fe6,CA,CA - ICF-Full - DSS|CCF - CCL Annual Survey,1/23/2020,1/23/2020,,,,,,
ac707dc1-122f-402a-a5f9-57588bbb5260,CA,CA - ICF-Abbrev|Focused - ICF - Abbreviated|Self-Reported Survey,9/8/2020,9/8/2020,,,,,,FRI# 688476 and 689067
05860f2f-936e-48bb-b6c1-30c69f5ce397,CA,CA - ICF-Abbrev|Focused - ICF - Abbreviated|Self-Reported Survey,5/20/2020,9/16/2020,,,,,,COVID-19/Infection Control 
c21e5d34-91a5-4bc6-b66c-9a3902de43c4,TX,TX - ICF-Full - ICF - Health Safety,8/14/2020,9/8/2020,,,,,,Survey ID VZ4911
64e8ee01-8be4-4d0b-b7ec-3e20bb281351,CA,CA - ICF-Abbrev|Focused - ICF - Abbreviated|Self-Reported Survey,8/31/2020,9/21/2020,,,,,,FRI# 677927
4cd4a089-2ca6-4795-be3f-2e5658a765f8,CA,CA - ICF-Abbrev|Focused - ICF - Abbreviated|Self-Reported Survey,9/14/2020,9/21/2020,,,,,,FRI# 677924
c3e91ee6-f0af-40af-b841-fd17f4f26068,CA,CA - ICF-Abbrev|Focused - ICF - Abbreviated|Self-Reported Survey,5/15/2020,8/25/2020,,,,,,FRI# 687694
2c134394-c740-41d0-9193-2fb4c65746cc,CO,CO - External Reported Incident - Complaint Investigation,8/12/2020,8/18/2020,,,,,,Survey ID 3QV311
4a552c59-1743-4a65-81d2-c840c052865f,CO,CO - Infection Control - CO - Infection Control,8/12/2020,8/18/2020,,,,,,Survey ID Z9LY11
c9f3966d-e01a-4826-8173-660ebb37e6e8,NJ,NJ - External Reported Incident - Unannounced Survey,9/28/2020,9/29/2020,,,,,,No issues/concerns were observed/discovered
4cf075a7-ecc9-4496-91a1-55244ed21fc8,TX,TX - Life Safety|Fire - ICF - Life Safety Survey,9/18/2020,9/29/2020,,,,,,Survey ID 202T21
2c2cc81e-8937-4bf0-a294-3452593da36e,TX,TX - ICF-Revisit - ICF - Revisit,7/10/2020,8/5/2020,,,,,,Survey ID 78TZ22
5d54a93e-6251-4f63-b402-c1918ca502a2,NJ,NJ - External Reported Incident - Unannounced Survey,10/2/2020,,,,,,,"Pop up visit conducted, but no info as of yet. We are waiting on the email from the surveyor. "
dba3ac74-7bc8-45ad-bdc4-b1aea58690fc,CA,CA - ICF-Abbrev|Focused - ICF - Abbreviated|Self-Reported Survey,9/21/2020,10/1/2020,,,,,,FRI# 702551
181621c9-8224-4a8f-917c-8c8891937987,CA,CA - Self Reported Investigation - DDS - Regional Center Complaint|Self-Reported Survey,10/1/2020,10/1/2020,,,,,,
f21eb33c-51fa-4e18-9cf1-d721e2581df0,CA,CA - ICF-Abbrev|Focused - ICF - Abbreviated|Self-Reported Survey,9/21/2020,10/6/2020,,,,,,FRI# 703259
c5cde321-8381-4c75-8445-f51e83f80de9,CA,CA - ICF-Abbrev|Focused - ICF - Abbreviated|Self-Reported Survey,9/28/2020,10/6/2020,,,,,,FRI# 703613
d90549ac-9e0b-4d93-89c3-7b36ceed00cc,CA,CA - ICF-Abbrev|Focused - ICF - Abbreviated|Self-Reported Survey,9/28/2020,10/2/2020,,,,,,FRI# 689078  690000
14f65a87-96a1-4b0e-adc5-29db7e357587,CO,CO - ICF-Full - State Licensure - ICF,8/24/2020,9/4/2020,,,,,,Survey ID DXT111
6f0620d8-56a1-49bd-82f4-e2a02b6818b8,CO,CO - ICF-Abbrev|Focused - Recertification - ICF,8/24/2020,9/4/2020,,,,,,Survey ID C1PJ11
07b66b50-6893-4325-9f26-6cf3314c933a,WI,WI - External Reported Incident - Complaint Investigation,9/18/2020,9/30/2020,,,,,,
e5dc55ac-fb0e-4860-a51e-a0214b528d1f,TX,TX - ICF-Full - ICF - Health Safety,9/18/2020,10/2/2020,,,,,,survey ID 202T11
53a451d7-b4e4-4139-aa22-7949ffff8ca9,TX,TX - Self Reported Investigation - Waiver - Residential Survey,10/1/2020,10/14/2020,,,,,,
33482742-f0a0-46ff-b2d0-0cd749466452,CA,CA - ICF-Abbrev|Focused - ICF - Abbreviated|Self-Reported Survey,6/4/2020,10/23/2020,,,,,,FRI# 688822
72780f84-bbfa-43c4-ba6d-b96381d064d8,CO,CO - ICF-Full - State Licensure - ICF,8/24/2020,9/4/2020,,,,,,Survey ID 1THE11
9b9da34b-ae0b-4652-91e2-d983dc864ef3,CO,CO - ICF-Abbrev|Focused - Recertification - ICF,8/24/2020,9/4/2020,,,,,,Survey ID OS1N11
e57d5bac-1d1c-43a8-a9b0-0b39f69d8447,CO,CO - Life Safety|Fire - LIfe Safety,9/16/2020,9/25/2020,,,,,,Survey ID C1PJ21
2a620fca-12ee-4e14-aacf-2cd50fd73bf4,CO,CO - Life Safety|Fire - LIfe Safety,9/16/2020,9/25/2020,,,,,,Survey ID OS1N21
558ede73-c92a-47ff-ae3b-57cef04a9a0c,TX,TX - Self Reported Investigation - Waiver - Residential Survey,10/2/2020,10/26/2020,,,,,,
943cc6ba-b0b7-4f78-bf41-f41b64c990d4,CO,CO - ICF-Revisit - Revisit - ICF,10/8/2020,10/14/2020,,,,,,follow up to surveys on 8/24/20
89156552-ffb9-439a-8b7b-494ba03260bb,TX,TX - Self Reported Investigation - Waiver - Residential Survey,9/11/2020,10/28/2020,,,,,,
eae1c09a-12a0-4b35-b975-ce1944e9e224,TX,TX - Self Reported Investigation - Waiver - Residential Survey,9/17/2020,10/28/2020,,,,,,
8e5b6751-dee4-46e6-93b9-6750324e33cf,TX,TX - Self Reported Investigation - Waiver - Residential Survey,9/3/2020,9/22/2020,,,,,,
148a1518-9456-4829-a93f-4375a55f6e78,IN,IN - External Reported Incident - Complaint Investigation,8/19/2020,,,,,,,"Complaint Investigation Finalized, Violations Found"
381420d0-3dab-4708-9f59-e5ab3a294781,TX,TX - ICF-Revisit - ICF - Revisit,10/26/2020,11/3/2020,,,,,,Survey ID VZ4922 - Life Safety Revisit
e6d16635-9b35-42d9-9a2e-14d1eb6d5e1b,CA,CA - ICF-Abbrev|Focused - ICF - Abbreviated|Self-Reported Survey,11/2/2020,11/5/2020,,,,,,FRI# 705466
15081e9d-3447-4284-b005-9ccbb777801f,CA,CA - ICF-Abbrev|Focused - ICF - Abbreviated|Self-Reported Survey,10/14/2020,10/23/2020,,,,,,FRI# 688822
814a0bcb-8b5b-4827-8972-883fee0f5ee4,MN,MN - Self Reported Investigation - DHS - Licensure,9/10/2020,,,,,,,Only comments from surveyor is to service fire extinguisher or purchase a new one. 
149b9661-c4ca-4ee7-9382-114fbc5a775b,CO,CO - ICF-Revisit - Revisit - ICF,10/8/2020,10/14/2020,,,,,,Survey ID OS1N12 follow up to surveys on 8/24/20 
ed270dbe-e68a-4308-a54f-6a11359923e0,CO,CO - ICF-Revisit - Revisit - ICF,10/8/2020,10/15/2020,,,,,,Survey ID 1THE12
8487126f-bd0e-4284-ae1c-5d5de28440f0,TX,TX - ICF-Full - ICF - Health Safety,11/6/2020,11/13/2020,,,,,,Survey ID X3SI11 
1aee9a86-65f0-4441-b3b1-70430a97b92f,CA,CA - ICF-Abbrev|Focused - ICF - Abbreviated|Self-Reported Survey,11/4/2020,,,,,,,FRI# 705409
dca7269e-a1ff-447c-b4bb-785655e17177,OR,OR - Self Reported Investigation - Licensing Survey,11/19/2020,,,,,,,
0f3723a0-e8a5-48b7-b19b-b7fc24d22e33,OR,OR - Self Reported Investigation - Licensing Survey,12/3/2020,,,,,,,
ba9af93e-9399-416f-b9d2-906f783e345d,CO,CO - ICF-Revisit - Revisit - ICF,10/8/2020,10/14/2020,,,,,,Survey ID DXT112
f5045275-dcb4-4468-b9dd-135d57dbe72b,CO,CO - ICF-Full - State Licensure - ICF,10/22/2020,10/27/2020,,,,,,Survey ID GQO411
efd7df11-308a-4ac0-8f6b-bc2a08f65d35,CO,CO - ICF-Revisit - Revisit - ICF,10/22/2020,10/27/2020,,,,,,"Survey ID Z9LY12, f/u to Z9LY11"
62d3510a-cdf4-40e5-b97a-ea257d3abc4d,CO,CO - ICF-Abbrev|Focused - Recertification - ICF,10/22/2020,10/27/2020,,,,,,Survey ID 3VUD11
d0959c87-3648-4417-8c54-621c919ab5d3,TX,TX - ICF-Full - ICF - Health Safety,12/15/2020,12/18/2020,,,,,,State acquired by Avid 1/1/2021. New agency responsible for POC. POC was submitted and accepted on 2/11/2021
e1a0b173-50c5-48a3-b9f7-c32d570463e3,CO,CO - ICF-Full - State Licensure - ICF,11/5/2020,11/12/2020,,,,,,Survey ID LTPM11
c0198b0f-8a8e-4952-8ff1-be0ce7117fdc,CA,CA - ICF-Abbrev|Focused - ICF - Abbreviated|Self-Reported Survey,12/8/2020,12/11/2020,Conditional Licensing,,,,,FRI# 708832
327a09c8-196b-443b-ad5e-5db7881676aa,TX,TX - Life Safety|Fire - ICF - Life Safety Survey,11/4/2020,12/4/2020,,,,,,Survey ID X3SI21
e0d4b099-c1d2-4a6f-8fe2-c5af3ee53dce,TX,TX - Life Safety|Fire - ICF - Life Safety Survey,12/17/2020,1/6/2021,,,,,,Survey ID I7GK21
3d7ef99f-cbd6-465e-9ed5-339ea88d02bb,TX,TX - Self Reported Investigation - Waiver - Residential Survey,11/20/2020,12/28/2020,,,,,,
1836b452-ecb1-4207-8f61-ca88d78d5df9,CO,CO - ICF-Abbrev|Focused - Recertification - ICF,11/5/2020,11/12/2020,,,,,,Survey ID WFUN11
27925b2b-98a1-4bc4-ae51-5ce70b7052e1,CO,CO - ICF-Revisit - Revisit - ICF,11/20/2020,11/23/2020,,,,,,Survey ID OS1N13
540741ca-8944-4514-aa13-dfa0c5e9d505,CO,CO - Life Safety|Fire - LIfe Safety,12/2/2020,12/11/2020,,,,,,Survey ID 3VUD21
abc800ad-9c25-45c2-ae15-ddda43373658,CO,CO - Life Safety|Fire - LIfe Safety,12/11/2020,12/15/2020,,,,,,Survey ID WFUN21
737a7d88-c720-4898-9040-a3048cee522b,TX,TX - Self Reported Investigation - Waiver - Residential Survey,12/10/2020,1/4/2021,,,,,,
ce97ef23-d74f-4d12-92b9-d5fa6518696d,IL,IL - HCBS - BQM 116 Med Mgmt,12/7/2020,12/21/2020,,,,,,
474016e4-3148-4430-9d39-dfe7a68ff960,CA,CA - ICF-Abbrev|Focused - ICF - Abbreviated|Self-Reported Survey,1/13/2021,1/20/2021,,,,,,FRI#656471
b2b51ee7-2513-425c-8c04-b69641f39014,KS,KS - HCBS - LIcensure,12/28/2020,1/14/2021,,,,,,
c9b2d98c-e72a-4d37-95a0-30ddd9027f62,CA,CA - ICF-Abbrev|Focused - ICF - Abbreviated|Self-Reported Survey,1/22/2021,1/27/2021,,,,,,FR#704099
e7f8b57f-86f0-40a2-bcd6-ea6565fb4a15,CA,CA - ICF-Abbrev|Focused - ICF - Abbreviated|Self-Reported Survey,1/21/2021,1/29/2021,,,,,,"FRI#672038, 674926"
8a08a235-9d63-4f3d-9beb-c19230430aba,CO,CO - External Reported Incident - Complaint Investigation,12/17/2020,12/23/2020,,,,,,Survey ID DIWP11
213cd679-0c5a-4874-8ae5-05b813bae7ff,CO,CO - ICF-Revisit - Revisit - ICF,12/17/2020,12/23/2020,,,,,,Survey ID WFUN12
de26d945-652b-41af-b91c-c1b7aca38a16,CO,CO - Infection Control - CO - Infection Control,12/17/2020,12/23/2020,,,,,,Survey ID JY6C11
41dd60f1-cc48-4208-a98b-8593f3f4142b,CO,CO - ICF-Revisit - Revisit - ICF,12/17/2020,12/23/2020,,,,,,Survey ID LTPM12
a953425f-38db-4c7f-802b-0bacc31f3889,OR,OR - Self Reported Investigation - Licensing Survey,12/14/2020,,,,,,,
5550468c-f2d6-4108-b471-df4b21ce24bf,NJ,NJ - External Reported Incident - Unannounced Survey,2/17/2021,,,,,,,Survey conducted via Tele-visit. No concerns were noted. No documentation was given. 
ac6e7a7e-516b-4417-9c42-1ce192829852,NJ,NJ - External Reported Incident - Unannounced Survey,2/18/2021,,,,,,,Survey was completed without findings via Tele-Visit. Did not provide any documentation. 
aeb2d216-26ce-41bb-8a0d-a04c04c7faa7,CA,CA - ICF-Abbrev|Focused - ICF - Abbreviated|Self-Reported Survey,9/8/2020,2/18/2021,Hold on Admission,,,,,"EFI#702178, 702248 and Complaint #705421"
5a886209-4477-4c3e-902b-67e38e85fa83,MI,MI - HCBS - Rec. Rights - Annual,2/18/2021,3/3/2021,,,,,,Investigation found without findings. Final report is attached. 
033bd947-9fb7-463e-bfe1-eba916d8d809,CA,CA - ICF-Abbrev|Focused - ICF - Abbreviated|Self-Reported Survey,12/14/2020,12/14/2020,Conditional Licensing,,,,,Complaint # 713237
7ee397a3-0306-40b7-8de1-1b9db09c1229,CO,CO - External Reported Incident - Complaint Investigation,2/8/2021,2/12/2021,,,,,,Survey ID 84Y011
7a9e8c95-f856-4d8b-b137-b53fa4bad87c,CO,CO - ICF-Full - State Licensure - ICF,2/10/2021,2/12/2021,,,,,,Survey ID NLGZ11
c0974b65-0f06-4f4b-951c-b14c85b4b757,CO,CO - ICF-Abbrev|Focused - Recertification - ICF,2/10/2021,2/12/2021,,,,,,Survey ID 7H1H11
a9261ca1-8b24-4d79-96d2-abc7d4b19502,TX,TX - Self Reported Investigation - Investigation Survey,2/2/2021,2/25/2021,,,,,,"JJ Choking Event, incident occurred while TX still owned by BLC"
68865ef8-e84d-4dc2-b7bf-7032f12a65ad,CA,CA - ICF-Full - DSS|CCF - CCL Annual Survey,3/25/2021,,,,,,,
22858b89-7505-403a-90c8-eb5df25a20d2,CA,CA - ICF-Abbrev|Focused - ICF - Abbreviated|Self-Reported Survey,3/10/2021,3/12/2021,,,,,,9/13/3867
c83077a2-b932-485b-85aa-4c20418b9b86,CO,CO - ICF-Full - Federal - ICF,2/10/2021,2/15/2021,,,,,,7H1H11
2382ac57-b9e7-45b0-8809-288ed6d05118,MO,MO - HCBS - DMH Licensure,3/1/2021,,,,,,,12 deficiencies were noted in this survey. The survey resulted in a self-audit being required of all employee files for Missouri. A plan of correction meeting is scheduled for 4/16 to discuss the self-audit
2eecbd09-1501-45e7-9824-c10a6708851c,MI,MI - External Reported Incident - Complaint Investigation,3/26/2021,,,,,,,
6e5eee87-5a3c-426b-a22b-ead333de2a86,CA,CA - ICF-Abbrev|Focused - ICF - Abbreviated|Self-Reported Survey,4/5/2021,4/8/2021,,,,,,FRI#729472
174dfdba-16d6-4a47-8b89-9dfb3b63eba3,CA,CA - ICF-Abbrev|Focused - ICF - Abbreviated|Self-Reported Survey,3/30/2021,4/9/2021,,,,,,FRI# 726983
ff98e545-cbc3-4500-856d-210faa690b6d,CA,CA - ICF-Abbrev|Focused - ICF - Abbreviated|Self-Reported Survey,2/4/2021,2/17/2021,,,,,,FRI#723171
018d89ff-0029-44c5-932b-ad35a3bd3645,CA,CA - ICF-Abbrev|Focused - ICF - Abbreviated|Self-Reported Survey,1/29/2021,,,,,,,FRI#713237
9923b892-519f-485e-a98a-927cbeb12219,CA,CA - ICF-Abbrev|Focused - ICF - Abbreviated|Self-Reported Survey,1/6/2021,,,,,,,FRI#714951
3567520d-1fda-4d03-9f55-a725338064cf,CA,CA - ICF-Abbrev|Focused - ICF - Abbreviated|Self-Reported Survey,1/6/2021,1/12/2021,,,,,,FRI#712930
9815234c-0896-4036-b678-9a900a98eaf3,CA,CA - ICF-Abbrev|Focused - ICF - Abbreviated|Self-Reported Survey,11/6/2020,11/6/2020,,,,,,FRI#705406
31b2bf31-604e-44ff-b1ab-aae3800ca7c5,IL,IL - HCBS - BQM 115 CILA Licensure,3/29/2021,4/6/2021,,,,,,
3aca1a36-ae6b-45bc-adbf-147c1b664781,CA,CA - ICF-Abbrev|Focused - ICF - Abbreviated|Self-Reported Survey,4/16/2021,4/20/2021,,,,,,FRI# 703376
36fae64a-255d-45db-9853-6adc47c0994e,KS,KS - HCBS - Revisit ,4/14/2021,4/29/2021,,,,,,Revisit from 12/2020
45831315-6f00-41e2-a740-437d99ac034c,CA,CA - ICF-Abbrev|Focused - ICF - Abbreviated|Self-Reported Survey,4/27/2021,5/11/2021,Conditional Licensing,,,,,FRI#729536
17b92d45-6e1b-44c5-bea8-c2c562a1c1e2,CA,CA - ICF-Abbrev|Focused - ICF - Abbreviated|Self-Reported Survey,4/29/2021,4/30/2021,,,,,,FRI#730189
b7f500dc-8d2c-45c6-9d13-05fda9467934,CA,CA - ICF-Abbrev|Focused - ICF - Abbreviated|Self-Reported Survey,5/6/2021,5/6/2021,,,,,,ERI#683698
6b12d40f-a6ab-4436-aced-f2233c3657eb,CA,CA - ICF-Abbrev|Focused - ICF - Abbreviated|Self-Reported Survey,5/1/2021,5/7/2021,,,,,,FRI#695512
2ce855bb-6861-4209-a8b4-6b564e0f824c,CA,CA - ICF-Abbrev|Focused - DDS - Regional Center Unannounced Survey,9/18/2020,9/18/2020,,,,,,Remote Monitoring Visit Report
d2ee7cfc-73d9-474f-80b3-325a5dd7a06b,NJ,NJ - Life Safety|Fire - Fire|Life Safety,5/17/2021,5/17/2021,,,,,,Field Safety and Services Unit conducted a tele-visit. No concerns were identified. 
ebe77db0-f44a-459a-8a6b-618c9e748704,CA,CA - ICF-Abbrev|Focused - ICF - Abbreviated|Self-Reported Survey,5/6/2021,5/17/2021,,,,,,FRI# 663084
